group,path,object_id,git_mode,decision,reviewer,evidence_or_action
mission-records,.kranz/missions/m-fe212a/plan.json,2155f3beb87708ea452ae7cc70901589796acb9f,100644,pending,,
mission-records,.kranz/missions/m-fe212a/plan.md,ba9d0af7ea723bb9dca3717f2e8a92bc8986c4c5,100644,pending,,
mission-records,.kranz/missions/m-fe212a/report.md,2e021f57316dffe8b08ce68669d1c043d8210422,100644,pending,,
other-source-and-docs,.claude/launch.json,a912a6d9a7974eea0a7cfaed95e13cf441a759b1,100644,pending,,
other-source-and-docs,.dockerignore,02cccfb3f2343fc07d1485b6fbb361ea9715232d,100644,pending,,
other-source-and-docs,.gitattributes,3831c88f03682fad78b684891bb5ddfc974ed3c7,100644,pending,,
other-source-and-docs,.github/CODEOWNERS,6366c52c59d7e092b1f01ee1927a78377fce9d54,100644,pending,,
other-source-and-docs,.github/ISSUE_TEMPLATE/bug.yml,988b3694ee6383ff50b33ddbe191aadb8155e28c,100644,pending,,
other-source-and-docs,.github/ISSUE_TEMPLATE/config.yml,f8d534c8ce85ca4ee9d2b6b9c8259f2d5a03c933,100644,pending,,
other-source-and-docs,.github/ISSUE_TEMPLATE/feature.yml,202277734aa1ea649deb62b95d674e8d82448c10,100644,pending,,
other-source-and-docs,.github/PULL_REQUEST_TEMPLATE.md,9a16df312d4ccba3cb9eb8dde983129638b8feed,100644,pending,,
other-source-and-docs,.github/actions-allowlist.json,7942e8d10f4589b9afdcf7275dfc392069da4aa4,100644,pending,,
other-source-and-docs,.github/dependabot.yml,200196f34d438ce9d502a6ee9c7cd9d394dc770e,100644,pending,,
other-source-and-docs,.github/rulesets/main.json,33fa93e919c4f12f7371caef870780e1f7112a92,100644,pending,,
other-source-and-docs,.github/workflows/ci.yml,065c2c849b6f2f0a3fa07a70f14f5ce32428c2b9,100644,pending,,
other-source-and-docs,.github/workflows/codeql.yml,c1f7f96dbd64bc7b62d506b615b999c059d77c06,100644,pending,,
other-source-and-docs,.github/workflows/domain-lint.yml,37ce7844199510eb34fce37ef5c65a0cdf7f8cd3,100644,pending,,
other-source-and-docs,.github/workflows/release.yml,f553b656d9cbdf372cd2b6762344c71e401f1285,100644,pending,,
other-source-and-docs,.github/workflows/secret-scan.yml,7059a175412f473822d71416304d8f051890935c,100644,pending,,
other-source-and-docs,.gitignore,8ee2788ad043b0faa9abda770a97c7f39afb79e1,100644,pending,,
other-source-and-docs,.gitleaks.toml,5474857313550fc4833978cc61bcf25990440a3d,100644,pending,,
other-source-and-docs,.gitleaksignore,95726385d2142ba8e332ee326f9fcc37359c3f87,100644,pending,,
other-source-and-docs,.kranz/domain-allowlist,7121ce028e2e7f7d33c7eaac7b9cc5afad76c40c,100644,pending,,
other-source-and-docs,.kranz/domain-denylist.json,9cd14d9b1bc70f5de3c70cb8c18d976ac5a82e08,100644,pending,,
other-source-and-docs,.kranz/lessons/index.md,1b71eff5c3c23b4ac05e7937042736a1b153b5c6,100644,pending,,
other-source-and-docs,.kranz/lessons/m-079c36.md,fc147ef40aa817a1df9436d4518886f32f87b499,100644,pending,,
other-source-and-docs,.kranz/lessons/m-0b8da7.md,24393c4847edbbdd670459dd0a9dcd7ebe695a9c,100644,pending,,
other-source-and-docs,.kranz/lessons/m-0f1abd.md,c52d79399660530c6d39093767ee76df97db8f01,100644,pending,,
other-source-and-docs,.kranz/lessons/m-165b6f.md,2c2f4b23404c953e6511522172b53a4b155d897c,100644,pending,,
other-source-and-docs,.kranz/lessons/m-3b2f03.md,6d90d0cde23a526e9b525f61c9871aa79b583f4c,100644,pending,,
other-source-and-docs,.kranz/lessons/m-43b20d.md,11da6990d69c27e46216faaf4d50067172a7322f,100644,pending,,
other-source-and-docs,.kranz/lessons/m-45624a.md,73da298c53b7cf091f4455f51bcdbef263f5a91f,100644,pending,,
other-source-and-docs,.kranz/lessons/m-468277.md,d70dc00b2a2327c683f98147dd36dae3087cd093,100644,pending,,
other-source-and-docs,.kranz/lessons/m-5224ee.md,d7a4af28de9671828c43a96fad0cd48f2be69658,100644,pending,,
other-source-and-docs,.kranz/lessons/m-5d2c79.md,5dc6d16ae7e97e59d2422f57428190a173d640cf,100644,pending,,
other-source-and-docs,.kranz/lessons/m-642a1a.md,6b0b846429d1726f672c772e9e7427961ced2ec6,100644,pending,,
other-source-and-docs,.kranz/lessons/m-66aff8.md,d71de947392c02957804f69271ad9d9dfc2575d5,100644,pending,,
other-source-and-docs,.kranz/lessons/m-671b04.md,b685083b5f4dc6cfddef3db87e9bf28dbcc10f5a,100644,pending,,
other-source-and-docs,.kranz/lessons/m-673f53.md,c515341911f63ce80c9c9568c8a34e701c0d7e7d,100644,pending,,
other-source-and-docs,.kranz/lessons/m-6a20dc.md,dc71c5dc34dd979f052301bb048ed90dc08c9da6,100644,pending,,
other-source-and-docs,.kranz/lessons/m-73ada5.md,79f58bef0b97a9cacb90b6c4d03bf4eff4c07718,100644,pending,,
other-source-and-docs,.kranz/lessons/m-7613f3.md,5ae34c3dc727f9a6c2c0a00a9e17c7e8eed9718c,100644,pending,,
other-source-and-docs,.kranz/lessons/m-7820b9.md,2ff6075d0fe09647d3022594ba970788d6f73433,100644,pending,,
other-source-and-docs,.kranz/lessons/m-78410b.md,81758b1b6352de4d9982bfb2259ba60a037f70d5,100644,pending,,
other-source-and-docs,.kranz/lessons/m-836459.md,e5514920b77f5bb268ed68dc94522c905f571bdb,100644,pending,,
other-source-and-docs,.kranz/lessons/m-836e99.md,bab99205586bc7612d5aecc0fd4d20e487d38a00,100644,pending,,
other-source-and-docs,.kranz/lessons/m-84e7ea.md,b31e0db86bd826f6c4569bfed84764cf3867bd66,100644,pending,,
other-source-and-docs,.kranz/lessons/m-8b7db0.md,e1c27d948e1a8843b35599ee2af10f87e3f15ab7,100644,pending,,
other-source-and-docs,.kranz/lessons/m-9dc8c1.md,cb3f4cbf05cd448c4bcc9dc1c3d619ed19211189,100644,pending,,
other-source-and-docs,.kranz/lessons/m-9f13d2.md,60a031f880ade33e8ad7d6786dd7b5f4f26db7e3,100644,pending,,
other-source-and-docs,.kranz/lessons/m-a11f17.md,1b4dd4cd485c935f94b495704cf8dfc20dec79fd,100644,pending,,
other-source-and-docs,.kranz/lessons/m-acb3a0.md,b4d641179c425794e8c8ab8d3d063572bd3689d6,100644,pending,,
other-source-and-docs,.kranz/lessons/m-b397e4.md,34bd1f9283a9ccf7ea383b3ac7d8c77e00e2af6d,100644,pending,,
other-source-and-docs,.kranz/lessons/m-b66d34.md,184e5c33e28d5f315b9dbc99039841e62a98e72d,100644,pending,,
other-source-and-docs,.kranz/lessons/m-ba8d58.md,5472e21a226d3dac4ddf75f6bef68b0bffeab3c0,100644,pending,,
other-source-and-docs,.kranz/lessons/m-bbe805.md,ff866801b59ed2d80eea15067d7ab789070ee799,100644,pending,,
other-source-and-docs,.kranz/lessons/m-bc11fb.md,eafba1fde32bfa1c996629b65642780140612668,100644,pending,,
other-source-and-docs,.kranz/lessons/m-bf1264.md,32abea5673b25fddd8a31385971a669bec857bb4,100644,pending,,
other-source-and-docs,.kranz/lessons/m-c6882a.md,530f4e8c0b66fd20222d577f5babb67fd4305b1d,100644,pending,,
other-source-and-docs,.kranz/lessons/m-d1e3c3.md,0e8d61a01d9cfde6ee800d34f4c323f8a3aa3fd6,100644,pending,,
other-source-and-docs,.kranz/lessons/m-d341a7.md,5e92be065c56bcb7cd7c04a24745c6be4948a40e,100644,pending,,
other-source-and-docs,.kranz/lessons/m-db35a6.md,1a1b54b0045fdd7a459bb2c6c4bc842dc092000b,100644,pending,,
other-source-and-docs,.kranz/lessons/m-dffbad.md,f7fc46f1d248e6d01b96af30e7acc093f9a5787b,100644,pending,,
other-source-and-docs,.kranz/lessons/m-f1c684.md,bc61bf90b2a0abb8460f0eb9e8fde25066411d4c,100644,pending,,
other-source-and-docs,.kranz/lessons/m-fe212a.md,b5c260ab28e3813072a86ef03d55e962ca51a452,100644,pending,,
other-source-and-docs,.kranz/merge-gates.json,7ac4f9e347ac6010ad67a7ba1dfebbb8f68a1b25,100644,pending,,
other-source-and-docs,.kranz/secret-allowlist,261a3c4b74dd34a1b701752937d94ede395b9565,100644,pending,,
other-source-and-docs,AGENTS.md,8a585a3ee2a59579838a8cf85365404f7721f788,100644,pending,,
other-source-and-docs,CHANGELOG.md,4e2a77d0d01cf33c10e02793b011b15d46516b22,100644,pending,,
other-source-and-docs,CODE_OF_CONDUCT.md,983f63a7e64fb10508be81b3f5ba7fc8417c290d,100644,pending,,
other-source-and-docs,CONTRIBUTING.md,639c85fa3529defbf66cf0cd8b595444c260a3f7,100644,pending,,
other-source-and-docs,Dockerfile,f949b65324195f0d8004441e40bd1c379146548c,100644,pending,,
other-source-and-docs,README.md,46a6c9b5abf022701c37337378786fad8a736912,100644,pending,,
other-source-and-docs,SECURITY.md,61837bef21cce7793f0c6a14d42d23285ddfec73,100644,pending,,
other-source-and-docs,SUPPORT.md,25bb715a150a7e1c0b6bdf83b7dd43259f955fd5,100644,pending,,
other-source-and-docs,apps/dashboard/.gitignore,a547bf36d8d11a4f89c59c144f24795749086dd1,100644,pending,,
other-source-and-docs,apps/dashboard/.oxlintrc.json,6fa991dad24b57eb19c9cefba8ea12fd1870ed07,100644,pending,,
other-source-and-docs,apps/dashboard/README.md,9dab9cd8b0d64e29f8d24b70c6d0af9d78af0c3e,100644,pending,,
other-source-and-docs,apps/dashboard/index.html,63bb3217435f9416b8a0a720b0c662a7b805a2ef,100644,pending,,
other-source-and-docs,apps/dashboard/scripts/embedded-assets.mjs,d086eaa770d87709af5ef725c887dab4e7a914e7,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/.cargo/audit.toml,e3740c25978845c079f994d049d71478759d70e8,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/.gitignore,502406b4eda73fa30dafae86da100dc1197e0c93,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/build.rs,795b9b7c83dbfc6bf454958eef78f93e211703d2,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/capabilities/default.json,c135d7f15d4ffa93bbf1eccb9b980a53c6133980,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/icons/icon.icns,a2993adc87ff15230d919da5a3a6600f0892b48d,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/src/lib.rs,bb1560921d4d2def4b898c1f6aaf1eac4d5f4bc5,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/src/main.rs,e2f40b742dc70cdee51d6f3bc7198d904b9d6c2d,100644,pending,,
other-source-and-docs,apps/dashboard/src-tauri/tauri.conf.json,46628f83c7e8e00ec1527e8216ac285117148ab5,100644,pending,,
other-source-and-docs,apps/dashboard/src/App.tsx,62f3eb61148b69855b397916486f1d0fc7ba13e2,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/DeliveredPanel.test.tsx,a3a85c99212e53f6839796fcac33addd8a51bb96,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/DeliveredPanel.tsx,1a0cd848a819ea5ca2d4b07a3ee74f5d8bdddaaf,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/FeaturesPanel.tsx,238dcbd3162278becfda8e52c2083ab6322d5bcd,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/FlightSurgeonPanel.test.tsx,a7045f6c58f212c9427d6baf2727c43736e4a5d7,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/FlightSurgeonPanel.tsx,babd14533b7076a413d9fd39b56930898249ad92,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/GrantRequestPanel.test.tsx,7bd038c6517c4b8ed9d6402a942a3eb58e698458,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/GrantRequestPanel.tsx,52a3f4fb9dfc9487b6dd68cecc5f22437f3cc9ff,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/HookStatusPanel.test.tsx,bacd7b8238b31be9bdc05f26945b9ce50a9625a1,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/HookStatusPanel.tsx,812a810f9f5da9b9f2d08b1101430e79d68e108d,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/ModelPanel.test.tsx,32651d3ad699e23ab73e53c90a9e3ea29553efe3,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/ModelPanel.tsx,69424a8d548c104b4149a204a293df610fe47111,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/NewMission.test.tsx,06075618011e09e3575ce0087247491e83a4966e,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/NewMission.tsx,1964b252f60a03d1ff47cec4cdd55a81059f4415,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/NewTicket.test.tsx,e26896416cb094ba2c95c463e06176127fe51fe4,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/NewTicket.tsx,9745f3b89f44c36b5b4eeb4bbe781695193ee0ab,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/OrchestratorView.tsx,e74a786b78652100faf7bd934a43fb4c894728fe,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/OutcomesPanel.test.tsx,5dd7074ec2a08bb5df096d122b93273bc362b407,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/OutcomesPanel.tsx,c5e9be29efb93630097f1c98a083de93334d4a45,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/PipelineView.test.tsx,735cdbc271494beaa877542b89e671075ec89faf,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/PipelineView.tsx,602e5116c7235e233f12f3f9ce06a2686c5db9f3,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/PlanReview.test.tsx,be18eb03b6f170855ab430daf232f7963563e70f,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/PlanReview.tsx,33bf7baa1c17a78232d520bedd0d97a1c09ffc40,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/PlanningView.tsx,eda17a6d87e1eee6c86315fba87ae2b4157de820,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/ProgressLog.tsx,9fa1f76456456bfb3596f063734ecf66af3b0a9a,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/ProjectPicker.test.tsx,2fdf59fcc25ee317f8900bda81bd5a114adfbcee,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/ProjectPicker.tsx,c25f8edf4c72c81d0f03fe10458a3dfd704e0bbf,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/QuestionRequestPanel.test.tsx,efda9f885fe0ca0ed31fcefafe333aafd27ee625,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/QuestionRequestPanel.tsx,4c92eaee8ebbfdacbb81df1573b32cd0cfecd625,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/RevisionPanel.tsx,86569c87392d6090fe56ad000ff2cc74bf5e22a4,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/RunQueueButton.test.tsx,1f48557cd0a93289f50f8e39261c761509df369c,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/RunQueueButton.tsx,80c9953b1787b3034f28a0f7334b8678f6f075b8,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/Sidebar.tsx,0f22ab73eafc10bbcd679785ec2e9b3a4ccd62a1,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/StandardsPanel.test.tsx,7001e53add438def649fd3c8f17f88370c946dcf,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/StandardsPanel.tsx,6d722798a90efd1909bba54045d825de219aae04,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/StatusStrip.test.tsx,a797fed3cf4ea531efc3f60ff81c8197812aec52,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/StatusStrip.tsx,bf6e1e7e6bf9735a2b24cd0cc96190a58376bcf6,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TicketDetail.test.tsx,7d87828603f819b06c5da7eac375a1fe74e76bd9,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TicketDetail.tsx,212300be9366eee5b178a40b5c6b887e1ff9a122,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TokenPrompt.tsx,3fe8493d7a8b955787d73efececeea8a47ee5705,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TopBar.test.tsx,a75d417808a4eefcc92170b547e848c2f4693756,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TopBar.tsx,7b5ad526251813e78e1c64b3cd571f3b565b60b5,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/TranscriptView.tsx,e6f5bb9c95173cdadae8eabc5282ae3112cfd0b2,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/WorkspacePanel.test.tsx,61a0a453f5314ca62b19c769a67aa8fb72a4e778,100644,pending,,
other-source-and-docs,apps/dashboard/src/components/WorkspacePanel.tsx,b2e2b5f8cfd9ff0a753b7f60a53306e3d8556388,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/api.readauth.test.ts,1e22386724d68b98b4a4a4f2f5f6f0b9f263f1cc,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/api.test.ts,e3392051941e37cfe0eb9b7806c4f93e1728f697,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/api.ts,c92e7cc693d721c6b772ecb13b0a9691a009fef3,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/conversation.ts,8b7289da8e6d5a41bc9cee6f867771c07f548d5c,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/format.ts,7465e52a4c4211746d804f83c09a239fcc0d691c,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/lensFilter.test.ts,5ddcbd4910033e0292472d22165ce42535e4ba51,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/lensFilter.ts,6942dfc87d4355cfabaa7a95c8ad52bd262249d5,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/markdown.tsx,ae270d5fba85ad4816f3633f9ae32125919bcda4,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/pipelineStage.test.ts,c7b1c4a4ff42cae22ce8de4ccc83f4750eb445c3,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/pipelineStage.ts,8f9a32f7257b27649521b9f44de36a509ee92a89,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/routes.test.ts,043736deb2efa046f0decb317885b635e13346d3,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/routes.ts,02df5b7ca7588ddf8a4d359cff62ab09813955e9,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/startAffordance.test.ts,9a73387ac98b0287d51797c580de391d8508d313,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/startAffordance.ts,5eef9a032550e5ee17124b5d69cdb11d8f484876,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/store.approve.test.ts,c9b3db084ca0f448bcac3320f541f119aad2aa77,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/store.delete.test.ts,518e6eda5824dfff2b26bf9fcde0d37806bd7daa,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/store.tickets.test.ts,8aeb1e4a288a4930b4730549a25ca7df2ea95381,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/store.ts,53a041a03d6e70a8a7a499f584d9ba9bb9313636,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/token.test.ts,8007a829bcef465d858146fc2d804bc9f29043fa,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/token.ts,0e7b4f8371503fd8a783e1fb57ffd9ef3f6f4148,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/types.ts,da9d7ec00b6a13c69a44d3a172efd08cf4d09e9f,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/useNow.ts,6398ff7866bec02a527b4337bb0fe049fde293bd,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/ws.readauth.test.ts,99562055ad49c86c3b5fe436a9a5da26b167c008,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/ws.test.ts,752109dd3e1ef29603eba11b7d15d835f1649622,100644,pending,,
other-source-and-docs,apps/dashboard/src/lib/ws.ts,78473eb02af5a9dcd8fe64cd1d58605d5412699f,100644,pending,,
other-source-and-docs,apps/dashboard/src/main.tsx,2a0e62589d43d778138b06c0ba34cb55c3281039,100644,pending,,
other-source-and-docs,apps/dashboard/src/styles.css,3554ee6699a91e57a93790f3cb657e86a975eac8,100644,pending,,
other-source-and-docs,apps/dashboard/tsconfig.app.json,4fc48da02eee038ed5c7f3a85790785900f30c56,100644,pending,,
other-source-and-docs,apps/dashboard/tsconfig.json,1ffef600d959ec9e396d5a260bd3f5b927b2cef8,100644,pending,,
other-source-and-docs,apps/dashboard/tsconfig.node.json,0ddc5bc81820b719eea77903d542fcfc75d22cff,100644,pending,,
other-source-and-docs,apps/dashboard/vite.config.ts,5945646a49f2cd853d218b820c1ff710739dd2ec,100644,pending,,
other-source-and-docs,crates/cli/build.rs,eca1ea18ae219051984e6d8ed6cfd53ea2de817f,100644,pending,,
other-source-and-docs,crates/cli/src/amm.rs,4eedc4887dd0dea4df7a4a43ad4a6217d0b5d673,100644,pending,,
other-source-and-docs,crates/cli/src/backlog.rs,df629cd23a1571a56006d86b959e6424b5263a93,100644,pending,,
other-source-and-docs,crates/cli/src/cli.rs,8ff4fab25733492b0462ff23989a72a5ad7f9b84,100644,pending,,
other-source-and-docs,crates/cli/src/commands.rs,65c1c597c48d149a880e43a38a8b9391d072e549,100644,pending,,
other-source-and-docs,crates/cli/src/config_cmd.rs,28cf7a69f5ff046196863e305b45de3b0e095660,100644,pending,,
other-source-and-docs,crates/cli/src/exec.rs,4aad0d60ab2486c56f3cf0290e31fb1ebd56f7cf,100644,pending,,
other-source-and-docs,crates/cli/src/hook_guard.rs,79fc3c65d015d8de58ee54451a99b92ac174f4cb,100644,pending,,
other-source-and-docs,crates/cli/src/hook_status.rs,276013923a6aabb394b780310f542b96b5992670,100644,pending,,
other-source-and-docs,crates/cli/src/host_bridge.rs,8f8725cc4d1f7bbdb596ca18b529349067e72594,100644,pending,,
other-source-and-docs,crates/cli/src/init.rs,264593182fcba0920df1b7db6462e324ebf09cb2,100644,pending,,
other-source-and-docs,crates/cli/src/lib.rs,07841b2543958ef689975d4a94b4aef0fe0895ae,100644,pending,,
other-source-and-docs,crates/cli/src/main.rs,339fbdfac66560b943feca3c590a00b21a29eb5f,100644,pending,,
other-source-and-docs,crates/cli/src/merged_costs.rs,8c27cd11c72f95f4ce10626bd60fbe56fac2f1ff,100644,pending,,
other-source-and-docs,crates/cli/src/openspec.rs,e7b60aeeb66d4d1b85885f91021a85c205915038,100644,pending,,
other-source-and-docs,crates/cli/src/otel/emit.rs,999c073336459d8314999120d90cd2dcb7ce9991,100644,pending,,
other-source-and-docs,crates/cli/src/otel/map.rs,53b4e7a2f315c43dbf07abbffb9072a9c7588453,100644,pending,,
other-source-and-docs,crates/cli/src/otel/mod.rs,14b10e840fc70985164dfa990ed05b1c1869690a,100644,pending,,
other-source-and-docs,crates/cli/src/otel/run.rs,3e5583e9a7624e9fd65cdf7465881fd1ea492574,100644,pending,,
other-source-and-docs,crates/cli/src/output.rs,105885b1d106d77bbc17cb6b1d1ed287a3ae42d4,100644,pending,,
other-source-and-docs,crates/cli/src/planning_tui.rs,005662805254985fe7de5f6df74d1fde995c9936,100644,pending,,
other-source-and-docs,crates/cli/src/ready.rs,7fe2a5ea880d338b44ec30c114b9575e183f7a01,100644,pending,,
other-source-and-docs,crates/cli/src/tail.rs,438fb2127f0d122e942b655a8936cdbe495123e2,100644,pending,,
other-source-and-docs,crates/cli/src/ticket_notes.rs,c82321a1d69c2c635d0e405db017a137b841d5ff,100644,pending,,
other-source-and-docs,crates/cli/tests/appcontainer_production_test.rs,cffcb6e4dac856d508d933e41c5d5191fcd18f31,100644,pending,,
other-source-and-docs,crates/cli/tests/backlog_test.rs,01f1d95f142563895fd8e44a96a14425e6afe487,100644,pending,,
other-source-and-docs,crates/cli/tests/cli_test.rs,9a0ee7aa0abd00e1e2b8e588cdb004524717e14d,100644,pending,,
other-source-and-docs,crates/cli/tests/domain_lint_test.rs,3349fa09abb90b07775bb138d3d98276b956747b,100644,pending,,
other-source-and-docs,crates/cli/tests/exec_test.rs,d5eb1bc88320dd03ce333af3ad2d8abd11067cd2,100644,pending,,
other-source-and-docs,crates/cli/tests/otel_export.rs,0f66ee657aa38ba65e37102b6888ff68c2a370d8,100644,pending,,
other-source-and-docs,crates/cli/tests/planning_tui_test.rs,f586be7266744da681e89cd03d1303e82de13c6f,100644,pending,,
other-source-and-docs,crates/cli/tests/ticket_notes_test.rs,4763a1d7b38b6a281b67d0c3cff1a6e7f1aa79fa,100644,pending,,
other-source-and-docs,crates/engine/examples/acceptance_gate.rs,494bbb7261fcd3ae599febcdfdbee8c23acac287,100644,pending,,
other-source-and-docs,crates/engine/src/agent_env.rs,1ebe0d0b825836f9d0858fe4dac28535cc086ec4,100644,pending,,
other-source-and-docs,crates/engine/src/appcontainer_windows.rs,2e2b56bcbc18dafc392c21196704834582197672,100644,pending,,
other-source-and-docs,crates/engine/src/auth_verify.rs,aed631b8189a3967ec69d9026e7736ab5c448a2d,100644,pending,,
other-source-and-docs,crates/engine/src/backend.rs,f0be0c90b784736fbf6ea3821368d815514a8b8f,100644,pending,,
other-source-and-docs,crates/engine/src/backend_acp.rs,e529094a0a0a6c499cb171b69110ca8be3ec4c46,100644,pending,,
other-source-and-docs,crates/engine/src/backend_claude.rs,f5e467c7067e1d4c6d50acd3daeaac19060b680e,100644,pending,,
other-source-and-docs,crates/engine/src/backend_codex.rs,6acf8a884ee81b0788ebfe0a6776382e4b107b06,100644,pending,,
other-source-and-docs,crates/engine/src/backend_cursor.rs,15878f3135c5e8e7b360517bd3f3413865c586a0,100644,pending,,
other-source-and-docs,crates/engine/src/backend_droid.rs,5bf34e5c105ed34674cd88e8d26c712072265ef9,100644,pending,,
other-source-and-docs,crates/engine/src/backend_kimi.rs,4d4248ce6105a6a01fb7eddfd9387a7b026f0ec1,100644,pending,,
other-source-and-docs,crates/engine/src/backend_local.rs,d1d15b47e54c6d3b21f7cb770b8ffa44e3c1aa83,100644,pending,,
other-source-and-docs,crates/engine/src/backend_mock.rs,24bed326c48176b985ad59620505c836c1e57a98,100644,pending,,
other-source-and-docs,crates/engine/src/backend_probe.rs,224d10a1e06ac52211703e075937d12d6413ece2,100644,pending,,
other-source-and-docs,crates/engine/src/backend_readiness.rs,1cea0d7ed91820801b0fce6f814e5e04bc4d4299,100644,pending,,
other-source-and-docs,crates/engine/src/command_exec.rs,ba81b384fa1db8fe0593920fa6e68540e73fce99,100644,pending,,
other-source-and-docs,crates/engine/src/comparison_metrics.rs,c264d3d7ab5f2f274aa3f03da45244b740017302,100644,pending,,
other-source-and-docs,crates/engine/src/config.rs,ae85f5462f4c0d64610609ae1b22c40ef587e673,100644,pending,,
other-source-and-docs,crates/engine/src/container_egress.rs,97b5d3b27a1fc889d4cca8e31c3067658531087c,100644,pending,,
other-source-and-docs,crates/engine/src/contract_gates.rs,bab5c9a26e983e576d5d7ea6d169d7aec259d26b,100644,pending,,
other-source-and-docs,crates/engine/src/contract_health.rs,44d6de59a33f128b357f83be9350483746e041d8,100644,pending,,
other-source-and-docs,crates/engine/src/contract_lint.rs,b089fae5fdfa1300131412530d6a3402fb575d26,100644,pending,,
other-source-and-docs,crates/engine/src/contract_sweep.rs,ff0fbe9c3bd87d7d211e0abfa4f672aa2a995810,100644,pending,,
other-source-and-docs,crates/engine/src/control.rs,3410e4997c9391641b5742f2a59dec7fc476fff5,100644,pending,,
other-source-and-docs,crates/engine/src/corpus_export.rs,7f48fe3298db94e22784ab03b91b5f87f1d2804c,100644,pending,,
other-source-and-docs,crates/engine/src/cost.rs,56cac010d373895c77f9a2285a524d735d097749,100644,pending,,
